nodeId,networkId,tokenName,tokenSymbol,nodeGroup,date,nodeStake,pubsCommited,pubsCommited1stEpochOnly,estimatedEarnings,cumulativeEstimatedEarnings,payouts,cumulativePayouts,ask
105,QmQrD9YyhJY1oZ35fJ8CRo3VM8t5ABQrjS2R23Abg33KJJ,Two Ravens E&C,TWRVN,Solo,2023-07-07T00:00:00.000Z,52312.451555555,25,25,6.34171875,176.837671875,0.883333333,7.320555549,0.002
36,QmVY4xRwJVV4w5BESrpRW8s6Xv15j9n1ZFBw2TSes18aMv,Kitty,Kit,Alliance,2023-07-07T00:00:00.000Z,63886.453055832,126,25,19.5081262196,2702.10817097425,11.528396867,1885.453050866,0.32
65,QmP19HNvJJi5VuvkP5tpgHLmFvSrpHat5NVZxq7TEbafEH,CoachPA Node 1,COACH,Solo,2023-07-07T00:00:00.000Z,52082.388720789,82,33,17.2359375,1882.9227812453332,3.859785023,1082.388720689,0.24
84,QmTjs8wGS297NsQ9B3D42E11dUWAR8P3XsikvuKkJy8qFD,Sinoloa1,SNL1,Solo,2023-07-07T00:00:00.000Z,53291.155966682,47,47,11.3634375,840.433703125,2.346657985,291.155966578,0.24
99,QmYnZYqsuzA4Pr21YeDtQSouDvr4nT5wshnSdaa6A3uvG8,SOON,EMP,Alliance,2023-07-07T00:00:00.000Z,50050.045955403,30,30,7.438828125,294.59296875,5.151361758,50.045955365,0.24
2,QmZFcns6eGUosD96beHyevKu1jGJ1bA56Reg2f1J4q59Jt,Trace Labs Node 0,TLNODE_0,Trace Labs,2023-07-07T00:00:00.000Z,0.0,0,0,0.0,0.01710205066666667,0.0,0.017056506,0.00375
118,QmPtxryUf9L9xLkTkSMZaTdUjCjX2XAUgzGkZtYpnsVfgN,dkg_node_4_token,dkg_node_4,Solo,2023-07-07T00:00:00.000Z,400000.0,0,0,0.0,18.153046875,0.0,0.0,0.005
13,QmdxdGWjRqtE2wdoaoWQFMqrUPrsnFoLJ3QcCFDJ3fPtTt,Trace Labs Node 20,TLNODE_20,Trace Labs,2023-07-07T00:00:00.000Z,50841.753560793,90,30,15.042681884,1274.4359133273667,5.933876853,841.75355772,0.11
59,QmfMb7nuzR12xaVTayNSLJax9LeQEncctZupnKDasKhdEx,Blockchain22Networks,B22N,Solo,2023-07-07T00:00:00.000Z,56878.744736545,45,45,10.8,2720.6369804564833,12.905571855,2202.744735959,0.241
41,Qmaa96tesPwJCBjnhJgPBfpFg4HKvU2BLE2ao4g2bg9hVT,Branimir Rakic X88,BRX88,Alliance,2023-07-07T00:00:00.000Z,76433.478185442,68,27,14.5425,2130.758130567933,15.527073115,1433.196817373,0.24
45,QmPVxRU4EyJ2R4FqtCTXKbkVZVQNdSBwmvN2b767zHme3b,Hotnode4,Hotnode4,Alliance,2023-07-07T00:00:00.000Z,60714.123022219,159,37,24.671835936133334,4189.713901098483,11.663099437,3113.866097166,0.24
83,QmNRfsnE4Ea9rGkYkgnprre2Us4Dz4G85QKUi3V5iRBPsY,2961b8f91e1726913d12a4d8a093bec7da649632132d1bf71eabad0ad22d8c86,GLD,Solo,2023-07-07T00:00:00.000Z,55330.328237109,35,35,8.864765625,678.924625,5.183976233,330.328236929,0.2
9,QmVWyGofF7fAiKXyAQyyAKg9YEre7xvggMwqjCz1u4vJ7Y,Trace Labs Node 17,TLNODE_17,Trace Labs,2023-07-07T00:00:00.000Z,53682.83889554,330,81,48.45164428386666,5292.025960065133,23.970544548,3682.838890769,0.114
80,QmPx8gKqABFQuzYTHD7Ka9uvbFvmg7hfezU8BYcUahvVUC,Amado4,Amado4,Alliance,2023-07-07T00:00:00.000Z,52835.831608012,96,27,19.402265625,774.8387402284167,4.10538194,335.831607867,0.24
91,QmaM3ubEDegc8uRb7kDnFp2M1Y2A86PBDdXEMy5qBRVWnf,SHIFT07,ST07,Alliance,2023-07-07T00:00:00.000Z,53509.458590842,63,63,15.48328125,796.63640625,3.17067057,224.458590721,0.24
119,QmQEU9yMiERqaQEXuWohadDeGwkBF1hsVE7AWqCzCJQyHv,dkg_node_5_token,dkg_node_5,Solo,2023-07-07T00:00:00.000Z,300000.0,93,93,22.69875,365.0859375,0.0,0.0,0.01
111,QmXWrYF6yBfFudYzRx272jMNKbnSD2gsxJXBDCMSBdZuK8,SPARK2,PWD2,Solo,2023-07-07T00:00:00.000Z,50022.849080403,24,24,5.97375,393.2859375,4.535894094,22.849080387,0.24
43,QmdddUvKwcoq7FTmjoWqZxKiBE4izexcJ9jwzTHrNFUpVz,Branimir Rakic X89,BRX89,Alliance,2023-07-07T00:00:00.000Z,76851.751502516,195,63,40.13671875,3342.0186161521,32.514909122,1851.751501452,0.24
69,Qmb3yiWrE9J7twAMZkEFvgNoJwEykuvfC2uBjTNPcmCHfc,DKG Warrior 1,DKGWAR1,Alliance,2023-07-07T00:00:00.000Z,54126.86132502,71,31,15.209765625,864.70930272175,0.2,526.861324932,0.24
116,QmcZHDH5XnrifFUA2FhBWmjsgQFwqibvXqHMQTB9VKNG3y,dkgnode2,DKGN2,Solo,2023-07-07T00:00:00.000Z,400000.0,117,117,28.6875,537.883828125,0.0,0.0,1e-05
107,QmYUipWZSu6XAGbAw6az5Jg3fL9kRJiSLqsHPVFMagnJbU,SPARK3,PWD3,Solo,2023-07-07T00:00:00.000Z,50029.804299587,66,66,16.220390625,628.43859375,4.577430552,29.804299565,0.24
115,QmW4nmy8bvTNSUkBaHFwdBx37BbZPAcwHX5ZYKFNqjU6Qz,dkgnode1,DKGN1,Solo,2023-07-07T00:00:00.000Z,300000.0,88,88,22.12265625,574.9153593749334,0.0,0.0,0.0001
95,QmYFJVZRqxoF93LtWPuZYr5ADBVzkkN9bQ52pYxtt46JvU,Kwalla,KWLA,Solo,2023-07-07T00:00:00.000Z,50000.0,40,40,9.6,262.66,0.0,0.0,0.29
4,Qmbt6JkNzKhtxJz4CyBCisjbrz39qb1ziWX9kzez6dFkG9,Trace Labs Node 4,TLNODE_4,Trace Labs,2023-07-07T00:00:00.000Z,50246.266781478,39,23,5.577670897866667,420.3275827260667,3.996728512,246.266777681,0.135
31,QmbaHGQByXY8TvBwx1R2eQLt6XXpKeRAg4kEbR1yDjmVuM,Trace Labs Node 16,TLNODE_16,Trace Labs,2023-07-06T00:00:00.000Z,54008.80481995,296,69,40.6109985312,5052.9950530803335,25.53174182,4008.804814899,0.12
36,QmVY4xRwJVV4w5BESrpRW8s6Xv15j9n1ZFBw2TSes18aMv,Kitty,Kit,Alliance,2023-07-06T00:00:00.000Z,63874.924658946,139,13,16.886923826066667,2682.60004475465,11.77331105,1873.924653999,0.32
9,QmVWyGofF7fAiKXyAQyyAKg9YEre7xvggMwqjCz1u4vJ7Y,Trace Labs Node 17,TLNODE_17,Trace Labs,2023-07-06T00:00:00.000Z,53658.868350959,293,69,40.226861568333334,5243.574315781267,25.077058781,3658.868346221,0.114
105,QmQrD9YyhJY1oZ35fJ8CRo3VM8t5ABQrjS2R23Abg33KJJ,Two Ravens E&C,TWRVN,Solo,2023-07-06T00:00:00.000Z,52311.568222222,16,16,3.912890625,170.495953125,1.402777777,6.437222216,0.002
54,QmfGTWRn5pJ3mHZ1iZnviLJe3TFHJMQ5bFZAUr1mnD2Rf5,Weave,WEAV,Solo,2023-07-06T00:00:00.000Z,51344.077343038,41,15,8.565703125,2276.8203241564834,11.134408428,1343.981717115,0.24
53,QmYTjVNYTPFMiRhnfyLBKMzfYBTdbktTSMh1ZKpzvZu1sj,TRAC02,TRAC02,Solo,2023-07-06T00:00:00.000Z,53071.597010682,46,14,9.37125,1828.2472399662834,7.730618477,1071.502885237,0.24
88,QmT1sYXxgfnuN43Uu9DFkanJSUCB6WkWS3H4eUb4bRGNAK,SHIFT04,ST04,Alliance,2023-07-06T00:00:00.000Z,53459.382029114,36,36,8.86171875,438.34171875,1.002777777,174.38202903,0.24
76,QmZs1JecPip98cznh621wdhByLFPQuEfQPM5RoEfVp5EzY,CoachPA Node 4,COACH4,Solo,2023-07-06T00:00:00.000Z,51141.476413159,55,30,11.99671875,523.3577675744167,2.691927083,141.476413096,0.24
102,Qmcj2eQrYT2FQeXXKVHkmGPxkJisGUx3ZTK9vnw8Q1qskT,drMurlly-DKGv6-5,DKGv6-5,Alliance,2023-07-06T00:00:00.000Z,50007.143362087,33,33,8.18015625,505.05375,2.619957138,37.14336206,0.24
101,QmdosmTKejBAhyXzqmideFKUyXMiucLXWRZvFST9mk8b37,drMurlly-DKGv6-3b,DKGv6-3b,Alliance,2023-07-06T00:00:00.000Z,50021.026038953,51,51,12.3459375,755.708671875,6.429991315,41.026038924,0.24
47,QmSdi4m5SBfPU8VcTB3dB2i1HWAV6G4VdPQgo7K8xEqFWU,Hotnode6,Hotnode6,Alliance,2023-07-06T00:00:00.000Z,58522.512347967,81,22,12.326458739533333,1639.75248032195,16.25007693,922.512346299,0.24
84,QmTjs8wGS297NsQ9B3D42E11dUWAR8P3XsikvuKkJy8qFD,Sinoloa1,SNL1,Solo,2023-07-06T00:00:00.000Z,53288.809308696,28,28,7.02984375,829.070265625,1.769444443,288.809308593,0.24
99,QmYnZYqsuzA4Pr21YeDtQSouDvr4nT5wshnSdaa6A3uvG8,SOON,EMP,Alliance,2023-07-06T00:00:00.000Z,50044.894593641,21,21,5.16515625,287.154140625,3.023198782,44.894593607,0.24
103,QmYUQxkU1ZLXi95EPTUMWwVdkuFcpLSdeM1R4aD6C6MXDH,LIT,LIT,Solo,2023-07-06T00:00:00.000Z,50028.013248697,41,41,10.598203125,469.1034375,2.68611111,28.013248674,0.22
48,QmXV8HvaDmb59ZXeeLKjQCUKf9WTNyAWFPq7N7YBBGercj,Hotnode8,Hotnode8,Alliance,2023-07-06T00:00:00.000Z,60775.550273339,112,29,16.031389158733333,3352.2238353145835,5.546196229,2589.420008833,0.24
20,Qmb7eiBwhE6JqEWFXSJ7qxJdHZGEfBcfmSZUr8uAEbvcFg,Trace Labs Node 14,TLNODE_14,Trace Labs,2023-07-06T00:00:00.000Z,53374.793964237,144,40,22.6445324694,4022.9267189147668,14.030937644,3374.653683678,0.118
59,QmfMb7nuzR12xaVTayNSLJax9LeQEncctZupnKDasKhdEx,Blockchain22Networks,B22N,Solo,2023-07-06T00:00:00.000Z,56865.839164675,27,27,6.48,2709.836980456483,14.820498828,2189.839164104,0.241
73,QmfNJ6tVMZ9ZPcvFSo73Za2qtXe6Wts1HATwjHgCWuKCoL,JuLen,JLT,Alliance,2023-07-06T00:00:00.000Z,50886.239771631,100,43,21.07546875,1334.0109902289166,1.736566839,786.239771507,0.24
87,QmSmkRKYw171oGV4iPJxd6MDSrnLu7AiKjsawz5hVDpZxt,SHIFT03,ST03,Alliance,2023-07-06T00:00:00.000Z,53657.13721944,26,26,6.575859375,605.16796875,1.28611111,372.137219264,0.24
7,QmaSu1NT7R5XYSqvYHwxPmaPBYzKMyBfEViXtBsJg9YWae,Trace Labs Node 7,TLNODE_7,Trace Labs,2023-07-06T00:00:00.000Z,51230.389365974,111,27,14.936068113616667,1613.6670714805,3.862412439,1230.389365232,0.115
65,QmP19HNvJJi5VuvkP5tpgHLmFvSrpHat5NVZxq7TEbafEH,CoachPA Node 1,COACH,Solo,2023-07-06T00:00:00.000Z,52078.528935763,62,22,12.79265625,1865.6868437453334,4.110856375,1078.528935666,0.24
104,QmdaU5wBTFSTkPuA2Pmq7Wbqrw4Nr6w8yR64rjbwYpBqL1,SOON3,EMP3,Alliance,2023-07-06T00:00:00.000Z,50023.369889322,42,42,10.54546875,471.94359375,2.866666664,23.369889304,0.24
86,Qmb44HMCYoQPkNfxxVE6rDtYv3uoKZJkp52cpfQi72BXqD,Sinaloa2,SNL2,Solo,2023-07-06T00:00:00.000Z,53158.488061076,31,31,7.517578125,676.58928125,0.483333333,158.488061072,0.24
41,Qmaa96tesPwJCBjnhJgPBfpFg4HKvU2BLE2ao4g2bg9hVT,Branimir Rakic X88,BRX88,Alliance,2023-07-06T00:00:00.000Z,76417.9511123,62,26,13.01109375,2116.215630567933,18.234084412,1417.669744258,0.24
75,QmY2mcLSswmrcqmjFCSEwTYTeMH8tZVeRvCzZBhAUrLr85,kitty02,kit02,Alliance,2023-07-06T00:00:00.000Z,63850.510124053,152,45,30.770625,2593.6329785041667,4.533203122,1350.510123742,0.297243174
67,QmUNARF8G5xeRC3VkVAANpQWeVgPuMCQUuNcMKzZxare2B,CoachPA Node 2,COACH2,Solo,2023-07-06T00:00:00.000Z,53018.212245802,154,54,32.047460937333334,3759.487753885833,5.330555552,2018.21224544,0.24
85,QmVR9JM6mzJwwEQ9YkfJg3ZrrQK13jDARRuoykyhyh9Nbc,SHIFT02,ST02,Alliance,2023-07-06T00:00:00.000Z,53619.089510034,20,20,4.8459375,762.509703125,2.586520723,334.089509886,0.24
25,QmRiWNNEc9WQAfjX7tM2sdsunbKJTiywWdsYGw6W8Uo1Q1,Trace Labs Node 15,TLNODE_15,Trace Labs,2023-07-06T00:00:00.000Z,52813.983662638,222,51,30.5864465304,4051.0919501059834,13.329588609,2813.739848418,0.11
66,QmcgCVvM6R7YBU78S5B7DjRhwBsMeV4TAdDyRhDT3Sdr9S,(NLD)OT Node,DANS,Solo,2023-07-06T00:00:00.000Z,0.0,0,0,0.0,0.0,0.0,0.0,0.24
74,QmdiEMaxS1w2UT29Gh5XmVB43yLTXGij6w4J4nDCicZhVA,Node Jesus 1,NJ1,Solo,2023-07-06T00:00:00.000Z,50535.614334392,57,31,12.378046875,1028.5406816361667,3.008333331,535.614334273,0.24
3,QmQHeX9fHNjdBZxHVtuUQDdQDQ2XnvxaxdG7Y5fgiBimLQ,Trace Labs Node 3,TLNODE_3,Trace Labs,2023-07-06T00:00:00.000Z,51857.100350158,181,39,25.078458249733334,2996.5086460126668,9.648318942,1857.100347381,0.128
6,Qmeay8Jy7nMfi7i4ykeEg7qRS5Ba4NpwSH2aQTxXmjCrbL,Trace Labs Node 19,TLNODE_19,Trace Labs,2023-07-06T00:00:00.000Z,51140.046781015,133,20,16.4392492656,1942.5010640557166,2.335584851,1140.046776691,0.12
